Company Name,Street Address,Street Address (2),City,State,Zip Code,County,Latitude,Longitude,Contact Name,Phone Number,Email,Hauler Type,Preferred Vendor,Market Type
D & N ANIMAL RECOVERY SERVICES LLC,167 BARTLEY RD,,Long Valley,NJ,7853,Morris County,40.8259716,-74.7193042,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PINTO SERVICE INC,95 RT 46,,Lodi,NJ,7644,Bergen County,40.8806551,-74.0787079,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NATIONAL TRANSFER INC,95 RT 46,,Lodi,NJ,7644,Bergen County,40.8806551,-74.0787079,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JEG INC,24 RIVER RD,,Bogota,NJ,7603,Bergen County,40.8699935,-74.0327204,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MOUNT MATERIALS LLC,427 WHITEHORSE PK,,Berlin Boro,NJ,8009,Camden County,39.7651799,-74.89217649999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BULL WASTE & RECYCLING INC,427 WHITEHORSE PK S,,Berlin Boro,NJ,8009,Camden County,39.7651799,-74.89217649999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
IMPERIAL WASTE SERVICES LLC,155 HUDSON ST,,Hackensack City,NJ,7601,Bergen County,40.8737881,-74.04252009999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
UNITED COMMUNITIES TRUCKING LLC,222 HADDON AVE,,Haddon Twp,NJ,8108,Camden County,39.908274,-75.0468338,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
P MAIO CONSTRUCTION LLC,135 QUEEN ANNE RD,,Bogota,NJ,7603,Bergen County,40.8694433,-74.0219827,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
STEWART ENVIRONMENTAL REMEDIATION LLC,33 W SPRINGSTOWN RD,,Long Valley,NJ,7853,Morris County,40.7913603,-74.80229,,,,Soil & Fill Recycling Services,No,Open Market
JOVIN DEMO INC,402 MARSHALL ST,,Paterson,NJ,7053,Passaic County,40.89925969999999,-74.1687225,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SBI WASTE REMOVAL SERVICES LLC,17 DEMAREST DR,,Wayne,NJ,7470,Passaic County,40.9075089,-74.26350359999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BJF SANITATION INC,168 CANAL ST,,Paterson,NJ,7503,Passaic County,40.8997831,-74.1697318,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
A FIORE SERVICES INC,400 RICHARDS AVE,,Dover Town,NJ,7801,Morris County,40.8858416,-74.5389336,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ATLAS DISPOSAL OPTIONS,311 E BLACKWELL ST,,Dover,NJ,7801,Morris County,40.8855702,-74.542964,,,,Hazardous Waste Transporter,No,Open Market
DELAWARE VALLEY SEPTIC INSPECTION & REPAIR SE,190 RT 173 W,,Asbury,NJ,8816,Hunterdon County,40.64768249999999,-75.00146269999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JR DEBASTOS ENTERPRISE INC,45 W OHIO AVE,,Beach Haven Terrace,NJ,8008,Ocean County,39.588515,-74.2250172,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VOLLARO CARTING INC,39 ALABAMA AVE,,Paterson,NJ,7503,Passaic County,40.8992308,-74.15462339999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SEBEST INC,72C EAST BLACKWELL ST,,Dover Town,NJ,7801,Morris County,40.8843447,-74.55453589999999,,,,Soil & Fill Recycling Services,No,Open Market
D&A CONTRACTING,533 DIVISON ST,,Boonton,NJ,7005,Morris County,40.907637,-74.4010309,,,,Hazardous Waste Transporter,No,Open Market
DAVES TIRE LLC,485 DIVISION ST,,Boonton,NJ,7005,Morris County,40.9076818,-74.40071329999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MASONRY PRO CONSTRUCTION LLC,36 HIGHVIEW AVE,,Totowa Boro,NJ,7512,Passaic County,40.9077509,-74.2148368,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
UNITED JUNK REMOVAL LLC,49 BELMONT AVE,,Dover Town,NJ,7801,Morris County,40.8880238,-74.5479842,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
OSUNA SERVICES LLC,6 VALLEY RD,,Succasunna,NJ,7876,Morris County,40.8597523,-74.6549307,,,,Soil & Fill Recycling Services,No,Open Market
JUNK DOCTORS LLC,30 BROAD ST,,Denville,NJ,7834,Morris County,40.8985807,-74.4961802,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JS MORGEN BUILDING AND DESIGN LLC,5 LAUREL DR,,Flanders,NJ,7836,Morris County,40.8436048,-74.7010781,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
N TASSIELLI DISPOSAL INC,311 W MAIN ST,,Rockaway,NJ,7866,Morris County,40.894953,-74.5201963,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ROCKAWAY RECYCLING INC,311 W MAIN ST,,Rockaway,NJ,7871,Morris County,40.894953,-74.5201963,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TRASH IT DISPOSAL LLC,20 EDISON DR,,Wayne,NJ,7470,Passaic County,40.9123856,-74.24358020000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VOORHEES CONTAINER SERVICE LLC,210 HOMER AVE,,Voorhees Twp,NJ,8043,Camden County,39.8559022,-75.01344139999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
J K CARTING LLC,589 E 32ND ST,,Paterson,NJ,7513,Passaic County,40.9046948,-74.1451909,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RICHARD S BURNS  & CO INC,4300 RISING SUN AVE,,PHILADELPHIA,PA,19140,Philadelphia County,40.0172341,-75.129363,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JAY RICHARD DEMAREST TA TRASH DOG,187 W MAIN ST,,Rockaway,NJ,7866,Morris County,40.8982871,-74.51764299999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DYNASTY DISPOSAL LLC,198 MADISON ST,,Paterson,NJ,7504,Passaic County,40.9081826,-74.1656847,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
IPPOLITO INDUSTRIES INC,1 BOUMAR PL,,Elmwood Park Boro,NJ,7407,Bergen County,40.90056,-74.1140516,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BRAY DISPOSAL & RECYCLING LLC,1 BOUMAR PL,,Elmwood Park Boro,NJ,7407,Bergen County,40.90056,-74.1140516,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NUCCIO CONSTRUCTION LLC,20 ROSENBROOK DR,,Lincoln Park,NJ,7035,Morris County,40.9178727,-74.30515249999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
OMNI WASTE SERVICES INC,507 E 35TH ST,,Paterson,NJ,7504,Passaic County,40.9055594,-74.1423008,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
J COSENTINO SERVICES LLC,699 BOONTON AVE,,Boonton Twp,NJ,7005,Morris County,40.914601,-74.40439549999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RIVER FRONT RECYCLING & AGGREGATE LLC,1301 N 26TH ST,,Camden,NJ,8105,Camden County,39.9573512,-75.0988236,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NJ PROPERTY PRESERVATION LLC,4324 JACKSON RD,,Hammonton,NJ,8037,Atlantic County,39.6326458,-74.6613902,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BLUE DIAMOND DISPOSAL INC,5 BRANDYWINE CT,,Succasunna,NJ,7847,Morris County,40.8537705,-74.6896713,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DRAIN BUSTERS INC,123 DALE AVE,,Paterson City,NJ,7501,Passaic County,40.9103768,-74.168735,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SPAULDING HAULING & MOVING LLC,7150 N PARK DR,,Pennsauken,NJ,8109,Camden County,39.9275609,-75.0816493,,,,Soil & Fill Recycling Services,No,Open Market
SPAULDING HAULING & MOVING LLC,7150 N PARK DR,,Pennsauken,NJ,8109,Camden County,39.9275609,-75.0816493,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ATKINSON CONTRACTING LLC,10 NOWAK LN,,Montville Twp,NJ,7045,Morris County,40.9190156,-74.370408,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ALL AMERICAN OIL RECOVERY CO,1067 RT 23 S,,Wayne,NJ,7470,Passaic County,40.9201986,-74.2681192,,,,Hazardous Waste Transporter,No,Open Market
I JUNK IT LLC,104 FRANKLIN ST,,Elmwood Park Boro,NJ,7407,Bergen County,40.90538,-74.1178532,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"RAVEN RECYLCING, INC",9 WHITMORE AVE,,Wayne,NJ,7470,Passaic County,40.9215617,-74.27624039999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CEDAR RIDGE LAWN CARE LLC,24 W GRAND ST,,Hampton,NJ,8827,Hunterdon County,40.70478809999999,-74.9616277,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ATLANTIC CARTING LLC,1141 RT 23,,Wayne,NJ,7470,Passaic County,40.9227023,-74.2693852,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BARDECKER & SON LLC,468 MINE RD,,Asbury,NJ,8802,Hunterdon County,40.6733017,-74.99865969999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
STATION METAL CORP,1 STATION RD,,Lincoln Park Boro,NJ,7828,Morris County,40.9240406,-74.3029809,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
KC RECYCLE LLC,317 17TH AVE,,Paterson,NJ,7504,Passaic County,40.9122846,-74.1438941,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
HICKS SEPTIC AND PORTABLE TOILETS LLC,43 RT 31,,Hampton,NJ,8827,Hunterdon County,40.7110298,-74.95695049999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
HAC SERVICES LLC,71 MACKENZIE RD,,Hampton,NJ,8827,Hunterdon County,40.7154946,-74.95208330000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MAJO SADIKOVIC/M&M DEMOLITION & CLEANOUTS,14 OAK ST,,Rochelle Park,NJ,7662,Bergen County,40.9012272,-74.0778072,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
KING DISPOSAL LLC,116 IRON MOUNTAIN RD,,Mine Hill,NJ,7803,Morris County,40.887972,-74.60108149999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
A.M. & SONS HAULAGE LLC,110 DORSA AVE,,Wayne,NJ,7470,Passaic County,40.92477,-74.275874,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"J & M CARTING, LLC",116 DORSA AVE,,Wayne,NJ,7470,Passaic County,40.9248956,-74.2761502,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
REMOVEALLMYJUNK INC,1328 LELAND AVE,,BRONX,NY,10472,Bronx County,40.8335817,-73.8635072,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MATT LOCK MOVING & STORAGE LLC,513 WHITE HORSE PK,,Haddon Heights Boro,NJ,8035,Camden County,39.8782275,-75.05122399999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JUNKIN IRISHMAN,45 OAKLEY WAY,,Wayne,NJ,7470,Passaic County,40.9230287,-74.2294191,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
A&A OIL RECOVERY COMPANY,130 RYERSON AVE,,Wayne,NJ,7470,Passaic County,40.9254289,-74.2755974,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
A&A OIL RECOVERY COMPANY,130 RYERSON AVE,,Wayne,NJ,7470,Passaic County,40.9254289,-74.2755974,,,,Hazardous Waste Transporter,No,Open Market
AIM OIL CO INC,166 RYERSON AVE,,Wayne,NJ,7470,Passaic County,40.9264211,-74.2725815,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
TUFF GREENS LLC,926 RT 46,,Kenvil,NJ,7847,Morris County,40.8790003,-74.6401096,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PINTO OF MONTVILLE INC,25 PINE ST,,Roxbury Twp,NJ,7852,Morris County,40.8878811,-74.6092594,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JR HAFTEK CO INC,179 RYERSON AVE,,Totowa,NJ,7502,Passaic County,40.9212643,-74.1927474,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ATA LAWN & LANDSCAPE LLC,817 WATSONTOWN RD,,Berlin,NJ,8009,Camden County,39.7766854,-74.9490075,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ATA LAWN & LANDSCAPE LLC,817 WATSONTOWN RD,,Berlin,NJ,8009,Camden County,39.7766854,-74.9490075,,,,Soil & Fill Recycling Services,No,Open Market
R FEBBI CONTRACTING LLC,2 RAMBLER RD,,Boonton Twp,NJ,7005,Morris County,40.9212517,-74.43389979999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
W HARGROVE DEMOLITION CO,1507 STATE ST,,Camden,NJ,8105,Camden County,39.9510275,-75.1085481,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SHADOWBROOK CONSTRUCTION LLC,255 E 54TH ST,,Elmwood Park,NJ,7407,Bergen County,40.9117251,-74.1143481,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BIG JIMS CLEAN-UPS LLC,20 OLD LN,,Towaco,NJ,7082,Morris County,40.9270316,-74.3700417,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
GRANVILLE PEACH INC,BERKSHIRE VALLEY RD,,Kenvil,NJ,7885,Morris County,40.8884979,-74.6211978,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ROOT 24 HRS PLUMBING INC,130 FERRY AVE,,Camden,NJ,8104,Camden County,39.9205125,-75.0919509,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CMR DISPOSAL LLC,30 CEDARCLIFFE DR,,Wayne Twp,NJ,7470,Passaic County,40.9302421,-74.25480379999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DAN COMO & SONS INC.,3 COMO CT,,Towaco,NJ,7503,Morris County,40.931675,-74.3389222,,,,Soil & Fill Recycling Services,No,Open Market
HEGARTY GROUP INC,15 NORTH DR,,Rochelle Park,NJ,7662,Bergen County,40.9108553,-74.0802741,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ENVIRONMENTAL MAINTENANCE COMPANY INC,1420 E MERMAID LANE,,SPRINGFIELD TWP PA,PA,19038,Montgomery County,40.0845891,-75.1798671,,,,Soil & Fill Recycling Services,No,Open Market
JASON MAZZER PLUMBING & HEATING LLC,200 FLORAL LN,,Saddle Brook,NJ,7663,Bergen County,40.91627580000001,-74.1003704,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CLEANING WORLD INC,100 JOHNSON AVE,,Hackensack,NJ,7601,Bergen County,40.9043207,-74.040949,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PETILLO NY LLC,167 FLANDERS NETCONG RD,,Flanders,NJ,7836,Morris County,40.8674603,-74.704753,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DIMEGLIO SEPTIC INC,491 WHITEHORSE PK,,Winslow Twp,NJ,8095,Camden County,39.6913619,-74.8402164,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"JERSEY CLEANING,  LLC",134 PINEWOOD PL,,Teaneck,NJ,7666,Bergen County,40.8970291,-74.00582159999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BULDO CONTAINER & DISPOSAL SERVICE,122 RT 17,,Paramus,NJ,7652,Bergen County,40.912831,-74.0699853,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MILRO ASSOCIATES INC,41 HANSE AVE,,FREEPORT,NY,11520,Nassau County,40.6502157,-73.573452,,,,Hazardous Waste Transporter,No,Open Market
TARAZONA LAWN CARE LLC,88 E ASBURY ANDERSON RD,,Washington Twp,NJ,7882,Warren County,40.7310123,-74.9632306,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LET IT GROW INC,52 ACKERSON ST,,River Edge,NJ,7661,Bergen County,40.909918,-74.036322,,,,Soil & Fill Recycling Services,No,Open Market
LET IT GROW INC,52 ACKERSON ST,,River Edge,NJ,7661,Bergen County,40.909918,-74.036322,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
P MIELE & SON CONTRACTING SERVICES LLC,250 ENGLEWOOD AVE,,West Englewood,NJ,7666,Bergen County,40.898368,-73.9912416,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PLUS EQUIPMENT INC,620 S WHITE HORSE PK,,Hammonton,NJ,8037,Camden County,39.6766004,-74.82784389999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CARE ENVIRONMENTAL CORP,1620 RT 57,,Hackettstown,NJ,7840,Warren County,40.8074403,-74.8537697,,,,Hazardous Waste Transporter,No,Open Market
DEMO & FIX SERVICES LLC,405 CENTRAL AVE,,Haledon Boro,NJ,7508,Passaic County,40.9390391,-74.19494929999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CASTLE SEPTIC SERVICE CORP,201 SPRING MILLS LITTLE YORK RD,,Holland Twp,NJ,8848,Hunterdon County,40.5979171,-75.0994767,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VEOLIA ES TECHNICAL SOLUTION LLC,1 EDEN LN,,Flanders,NJ,7836,Morris County,40.8793847,-74.6991997,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
VEOLIA ES TECHNICAL SOLUTIONS CORP,1 EDEN LN,,Flanders,NJ,7836,Morris County,40.8793847,-74.6991997,,,,Hazardous Waste Transporter,No,Open Market
KVR CARTING LLC,79 GOFFLE RD,,Hawthorne Boro,NJ,7506,Passaic County,40.936663,-74.165161,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EXPRESS RECYCLING & SANIT,87 W TRYON AVE,,Teaneck,NJ,7666,Bergen County,40.905236,-74.00145979999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ENVIRONMENTAL TRANSPORT GROUP INC,194 GOLD MINE RD,,Flanders,NJ,7836,Morris County,40.880486,-74.69893309999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MISSION LLC,20 BIRCH LANE,,Wayne Twp,NJ,7470,Passaic County,40.94229,-74.2050854,,,,Soil & Fill Recycling Services,No,Open Market
C&J CARTING INC,207 LOZIER TER,,River Edge,NJ,7761,Bergen County,40.9190364,-74.0414515,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
STERICYCLE INC,111 DOMORAH DRIVE,,MONTGOMERYVILLE,PA,18936,Montgomery County,40.22500489999999,-75.22673689999999,,,,Hazardous Waste Transporter,No,Open Market
INNOVATIVE SANITATION CORP,2065 NARRAGANSETT AVE,,BRONX,NY,10461,Bronx County,40.8567619,-73.85179289999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JACK ROBINSON WASTE DISPOSAL SERVICE INC,1531 FERRY AVE,,Camden,NJ,8104,Camden County,39.9259648,-75.124554,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JYE INC,221 MECHANIC ST,,Camden,NJ,8104,Camden County,39.9290206,-75.1268391,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LOWER COUNTY RECYCLING LLC,965 TURNERSVILLE HICKSTOWN RD,,Erial,NJ,8081,Camden County,39.7794092,-74.9972973,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
ACK CONTRACTING LLC,7903 CREFELD ST,,19118,PA,19428,Philadelphia County,40.0686596,-75.2011739,,,,Soil & Fill Recycling Services,No,Open Market
HICKS PAVING LLC,82 RYMON RD,,Washington Twp,NJ,7882,Warren County,40.7324244,-74.9845934,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JOE FRANCHI TRUCKING INC.,95 PARK AVE,,Gloucester City,NJ,8030,Camden County,39.8865987,-75.1019773,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
KLEIZA ENTERPRISES INC,2202 SCARLETT DR,,Washington Twp,NJ,7853,Morris County,40.8425452,-74.81264120000002,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BLACK DIAMOND PAVING & CONSTRUCTION LLC,500 MANSEL DR,,Roxbury Twp,NJ,7850,Morris County,40.9088881,-74.6489247,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RJM CONSTRUCTION SRVS INC,821 MORRIS ST,,Gloucester City,NJ,8030,Camden County,39.90037909999999,-75.11748089999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CAP INV 1 LLC,10 BROWNSTONE TER,,Hawthorne,NJ,7506,Passaic County,40.9495398,-74.16633929999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DTS TRUCKING LLC,65 ROYAL AVE,,Hawthorne,NJ,7506,Passaic County,40.94845189999999,-74.1535333,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
FAIRMOUNT REPAIR & SERVICES LLC,50 RT 183,,Netcong,NJ,7857,Morris County,40.8942408,-74.6986214,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RICCO CONSTRUCTION CORP,282 CREEK RD,,Bellmawr,NJ,8031,Camden County,39.8659005,-75.0925666,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
DPT WASTE SOLUTIONS INC,113 GOLDEN MEADOW LN,,Sicklerville,NJ,8081,Camden County,39.7043158,-74.90893410000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
THOMPSON TRUCKING INC,1124 JARVIS RD,,Erial,NJ,8081,Camden County,39.7696702,-74.99726,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LINDELL DISPOSAL LLC,10 BETHANY LN,,Gloucester Twp,NJ,8012,Camden County,39.828622,-75.06070199999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
"G. J. SCOTT, L.L.C.",24 INNSBRUCK DR,,Erial,NJ,8081,Camden County,39.7617665,-74.98956969999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
NJ FURNITURE COMPANY  LLC,50 FOREST AVE,,Hawthorne,NJ,7506,Passaic County,40.9509787,-74.15266009999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
MONOPOLY PROPERTY SOLUTIONS LLC,5202 ABERDEEN LN,,Blackwood,NJ,8012,Camden County,39.8159649,-75.0504807,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
EAST COAST WASTE SERVICES LLC,775 MARKET ST,,Gloucester City,NJ,8030,Camden County,39.89322,-75.1193409,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
LAWN ART LANDSCAPING LLC,11 CHURCH STREET,,Netcong,NJ,7857,Morris County,40.8956935,-74.7079976,,,,Soil & Fill Recycling Services,No,Open Market
COAST TO COAST INTERNATIONAL MARINE SVC LTD,1314 S HOWARD ST,,PHILADELPHIA,PA,19147,Philadelphia County,39.930918,-75.14715199999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BEGRAFT SERVICES LLC,298 HOWARD BLVD,,Mount Arlington,NJ,7856,Morris County,40.9210721,-74.63369159999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
CLEAN CLUTTER JUNK REMOVAL LLC,297 HAWTHORNE AVE,,Hawthorne,NJ,7506,Passaic County,40.9538843,-74.1477963,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
AAA ALL DRAINS SEPTIC LLC,114 RT 15,,Wharton Boro,NJ,7885,Morris County,40.9324272,-74.5914184,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
RIDGEWOOD HOME CLEAN OUT SERVICES LLC,11 HARLOW CRESCENT,,Fair Lawn,NJ,7410,Bergen County,40.9487923,-74.1111833,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JUNK4PAWS LLC,3 MCMULLEN ST,,Netcong Boro,NJ,7857,Morris County,40.8991686,-74.7051397,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
PH RECYCLING LLC,1538 BLACKHORSE PK N,,Blackwood,NJ,8012,Camden County,39.8274933,-75.06791869999999,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
T&C LANDSCAPING INC DBA ACCURATE SERVICES,45 MAGNOLIA WAY,,North Haledon Boro,NJ,7508,Passaic County,40.9579079,-74.1695313,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
BERKELEY PLACE LLC DBA 1-800-GOT-JUNK NJS,440 BENIGNO BLVD,,Bellmawr,NJ,8031,Camden County,39.8582062,-75.0966017,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
JGG CONSTRUCTION INC,807 CHERRY ST,,Gloucester City,NJ,8030,Camden County,39.8896937,-75.12214960000001,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
SEASIDE WASTE SERVICES INC,9TH ST & EGG HARBOR RD,,Hammonton,NJ,8037,Atlantic County,39.6491428,-74.8287263,,,,Non-hazardous / Solid Waste Transporter,No,Open Market
